86723,1504300,7.1,The Parking Lot Movie (2010),1h 14min | Documentary | 6 August 2010 (USA),"The Parking Lot Movie is a documentary about a singular parking lot in Charlottesville, Virginia. The film follows a select group of parking lot attendants and their strange rite of passage. The eccentric brotherhood of attendants consist of grad students, overeducated philosophers, surly artists, middle-age slackers and more. This self-described 'ragtag group of fractured poets' prefer skateboards and bicycles to cars and have at best a tolerant contempt for the people they serve. That's not to say they don't care about anything. They hang out at the lot even in their spare time, shooting the breeze or playing a spirited game of 'flip cone,' just because...they like it there. They conduct their own private 'war' against the elites, the pretentious and obnoxious customers who park their BMWs, Hummers, Suburbans and other vehicles. They study the art of doing nothing and the knack of getting even with rude, SUV-driving dolts who treat them like inferior beings. The gradual devolution from enthusiasm to resentment in the psyches of guys self-aware enough to notice it is an interesting process; in an attempt to distract themselves from the rapidly mounting bitterness, the attendants amuse themselves any way they can-stenciling random messages on the parking gate, writing songs, even dancing for tips. Through interviews with former attendants who have moved on - we see that their time at the lot has clearly provided rites of passage and afforded them Zen-like perspective. As one parking attendant laments, 'We had it all in a world that had nothing to offer us.' If the intersection between the status quo and the quest for freedom is their ultimate challenge, could a slab of asphalt be an emotional way station for The American Dream?"
86725,1620604,5.7,Somos lo que hay (2010),1h 30min | Drama/ Horror | 3 December 2010 (Mexico),"When the patriarch of the family passes away, the teenage children must take responsibility for the family chores: the preparation of the rituals, the hunting and putting the all-important meat on the table. These newfound responsibilities are even more daunting, however, when you live in the city and happen to be a family of cannibals."
86728,65152,7.5,Une femme douce (1969),1h 28min | Drama/ Romance | 28 August 1969 (France),"A young woman kills herself, leaving no explanation to her grief-stricken pawnbroker husband. We learn in flashback about how they met, married, and how she failed to adapt her lifestyle to his. Disgusted with his attempts to dominate her, she considered murdering him, but found herself unable to do it..."
86748,419773,6.9,Gespenster (2005),1h 25min | Drama | 15 September 2005 (Germany),"Nina, an end-of-teenage orphan with mental problems, starts a new job as a garden cleaner when she meets Toni. They fell in love with each other, but soon Toni starts betraying Nina. In the meantime, Francoise is picked up at a psychic department of a Berlin hospital by her husband, Pierre. After seeing Nina, Francoise believes that she has found her kidnapped daughter Marie, but neither Toni nor Pierre believe her. Nina is unsure about what to think..."
86750,1339161,6.8,Der Rauber (2010),15 | 1h 30min | Biography/ Crime/ Drama | 1 May 2014 (South Korea),"A story based on Johann Rettenberger, an Austrian marathon runner and a bank robber."
86753,794350,7.6,Soredemo boku wa yattenai (2006),12 | 2h 23min | Drama | 11 December 2008 (South Korea),"A young man is falsely accused of molesting a high-school girl on a train. He is arrested and charged, and goes through endless court sessions, all the while insisting that he is innocent."
86756,145929,7.2,Navrat idiota (1999),1h 39min | Romance/ Comedy/ Drama | 25 February 1999 (Czech Republic),"Frantisek, the main character is returning to his family. Until now he's been, 'successfully' avoiding all relationships. He is an ingenuous and a pure person and thus, is regarded as an idiot. He becomes involved in various love and family conflicts. It is because he hasn't experienced much of the 'real' life that he is able to perceive human relationships in their genuineness."
86758,841922,6.3,Los bastardos (2008),1h 30min | Crime/ Drama/ Thriller | 28 January 2009 (France),"A 24 hour period in the lives of Fausto and Jesus, two undocumented Mexican day-laborers in L.A. Each day another task, each day the same pressure to find money. They go about their daily routine, standing on the corner at the Home Improvement Store waiting for work to come. Today, the job they are given is well paid compared to their poor usual wages. Today, Jesus carries a shotgun inside his backpack."
86760,273326,6.8,Et rigtigt menneske (2001),1h 35min | Drama | 27 April 2001 (Denmark),"A 7-year-old girl's (Line Kruse) imaginary friend (Nikolaj Lie Kaas) comes to life, but adults misunderstand his kindness toward children."
86762,1691323,6.2,Attenberg (2010),1h 37min | Drama | 9 December 2010 (Greece),"Stuck in her boring factory town, twenty-three-year-old Marina is at the mercy of both her father's impending death and her distaste for other humans."
86764,96841,6.8,Astenicheskiy sindrom (1989),2h 33min | Drama | 17 January 1991 (Germany),"In the old days it was called hypochrondria, or black melancholia. Now, apparently, it's termed the Asthenic Syndrome. Whatever it is, Nikolai, a teacher has got it, and it's not much fun."
86766,1330205,7,Meotjin haru (2008),12 | 2h 3min | Adventure/ Comedy/ Drama | 25 September 2008 (South Korea),"Jobless, single and in her early thirties, Hee-soo is miserable. Desperate, she sets out to find her ex-boyfriend, Byoung-woon, who owes her $3,500. Rather inconveniently, it turns out that Byoung-woon is also penniless, but he cheerfully claims he can get the money from a series of girlfriends. Suspicious, Hee-soo decides to trail Byoung-woon as he makes the rounds of his varied lady chums, just in case he tries to deceive her. Thus the pair embark on a strange, nostalgic journey together."
86768,1176096,7.1,Bam gua nat (2008),18 | 2h 24min | Drama | 28 February 2008 (South Korea),"'Night and Day' is centered around the mixed emotions found in traveling. Characters in the film are Sung-nam Kim, an artist selected by the Korean government that escaped from Seoul and currently resides in Paris, student Yoo-jung Lee studying painting in Paris, Sung-in Han waiting for her husband Sung-nam Kim, and North Korean Kyeong-su Yun also studying in Paris."
86770,296809,7.1,Porto da Minha Infancia (2001),1h 1min | Biography/ Drama | 23 January 2002 (France),The city of Porto viewed by the intimate eye of Manoel de Oliveira.
86773,25791,7.3,La signora di tutti (1934),1h 29min | Drama | 25 March 1936 (USA),"Gaby is expelled from school after a married teacher commits suicide after telling her he can't live without her. Though she has done nothing, she is punished for his act."
86781,1255953,8.3,Incendies (2010),18 | 2h 11min | Drama/ Mystery/ War | 21 July 2011 (South Korea),Twins journey to the Middle East to discover their family history and fulfill their mother's last wishes.
86785,893397,5.7,Blue Smoke (2007),1h 30min | Drama/ Romance/ Thriller | TV Movie 12 February 2007,Detective Reena Hale (Witt) is revisited by the stalker who traumatized her years ago by offing any man she fell in love with.
86787,860467,6.1,Montana Sky (2007),1h 36min | Drama/ Romance/ Thriller | TV Movie 5 February 2007,The wealthy stock dealer bequeaths his Montana farm to the three daughters provided they would live there together at least for a year.
86789,22689,6.1,Bird of Paradise (1932),1h 20min | Adventure/ Drama/ Romance | 12 August 1932 (USA),"A native girl falls for a visitor to her island, but she's chosen to be sacrificed to the volcano god."
86791,49367,6.4,Invitation to the Dance (1956),1h 33min | Animation/ Fantasy/ Musical | 15 May 1956 (USA),"Three different stories are told through notably unusual way - no words, just dance."
86795,807952,5.7,Kalteva torni (2006),1h 36min | Comedy/ Drama | 20 October 2006 (Finland),A middle-aged mental patient suffering from a split personality travels to Italy where his two personalities set off all kinds of confusing developments.
86802,82243,5.7,Strange Behavior (1981),1h 39min | Horror/ Mystery/ Sci-Fi | 17 June 1982 (Australia),A scientist is experimenting with teenagers and turning them into murderers.
86815,1596346,7,Soul Surfer (2011),All | 1h 52min | Biography/ Drama/ Family | 8 April 2011 (USA),Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.
86817,491152,5.9,Something Borrowed (2011),15 | 1h 52min | Comedy/ Drama/ Romance | 16 June 2011 (South Korea),"Friendships are tested and secrets come to the surface when terminally single Rachel falls for Dex, her best friend Darcy's fiance."
86826,933876,4.8,June 9 (2008),1h 35min | Horror/ Mystery/ Thriller | 9 June 2008 (USA),"What happened on june 9? On a search for some harmless fun at the end of the school year, 17 year-old Derek boggman led his friends on a mischievous journey of caught-on-camera pranks. But on their quest to find even bigger thrills, something else found them first. The 'Boston Mills 5' were never heard from again...until now. Witness the complete recording of the horrors surrounding june 9. The first scream was for fun. The second scream was for help."
86833,1478338,6.8,Bridesmaids (2011),18 | 2h 5min | Comedy/ Romance | 25 August 2011 (South Korea),"Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef."
86835,822847,5.7,Priest (2011),15 | 1h 27min | Action/ Horror/ Thriller | 9 June 2011 (South Korea),A priest disobeys church law to track down the vampires who kidnapped his niece.
86837,1681687,5.7,The 19th Wife (2010),1h 35min | Drama | TV Movie 13 September 2010,"Fundamentalist sect member BeckyLyn is accused of killing her husband. Queenie, another wife in the polygamist sect, doesn't believe BeckyLyn is capable of such violence and desperate to prove her innocence reaches out to her excommunicated son Jordan for help in freeing his mother."
